review,clean_review,rating,date,year_month
드디어 기다리고 기다리던 책이 왔네요~~♡,드디어 기다리고 기다리던 책 왔네요,4,2024-10-22,2024-10
예약주문하고 계속 발송이 늦어지고 있다는 알림을 받아가며 기다리다는~,예 약 주문 발송 늦어지고 있다는 알림 받아가며 기다리다는 ~,4,2024-10-22,2024-10
오래 기다려 드디어 받았어요,오래 기다려 드디어 받았어요,4,2024-10-22,2024-10
감사합니다 늦게라도 택배 와서 볼수있어 좋아요 사람들이 많이 봤으면좋겠네요,감사합니다 늦게라도 택배 와서 볼수있어 좋아요 사람 봤으면 좋겠네요,3,2024-10-22,2024-10
너무늦게 책이 주문한 날짜보다 늦었지만 책을보니 감동 받았어 감사합니다,늦게 책 주문 날짜 늦었지만 책 보니 감동 받았어 감사합니다,3,2024-10-22,2024-10
진지하게 읽었습니다.,진지하게 읽었습니다 .,4,2024-10-22,2024-10
"3년 전에 읽었지만 이번 좋은 기회에 다시 읽어 보게 되었습니다. 그때는 느끼지 못 했던 마음과 감정을 다시 한번 느끼게 되었고, 잊지 말아야 할 그 날로 저도 스며들었습니다.","3년 전 읽었지만 이번 좋은 기회 읽어 보게 되었습니다 . 그때 느끼지 못 했던 마음 감정 한번 느끼게 되었고 , 잊지 말아야 할 날로 스며들었습니다 .",4,2024-10-22,2024-10
드디어 받았어요 아직 읽기 전 이지만 기대됩니다,드디어 받았어요 아직 읽기 전 이지만 기대 됩니다,4,2024-10-22,2024-10
문장들을 아껴서 읽고 있어요,문장 아껴서 읽고 있어요,4,2024-10-22,2024-10
"한강 작가님 책 중 첨으로 읽을 책입니다
기대되네요~^^","한강 작가 님 책 중 첨으로 읽을 책 
 기대 되네요 ~^^",4,2024-10-22,2024-10
"읽고싶었던 책, 작가님의 작품을 담는 순간이 기대됩니다.","읽고싶었던 책 , 작가 님 작품 담는 순간 기대 됩니다 .",4,2024-10-22,2024-10
자카의 필력이 최고예요,자카 필 력 최고 예요,4,2024-10-22,2024-10
역시 노벨상은 쉬운 글에 주지 않는다,역시 노벨상 쉬운 글 주지 않는다,4,2024-10-22,2024-10
배송이 엄청 늦게 왔어요,배송 엄청 늦게 왔어요,4,2024-10-22,2024-10
사정상 배송은 좀 늦었지만 잘 읽고 있습니다.,사 정상 배송 늦었지만 읽고 .,4,2024-10-22,2024-10
"오늘 도착했는데 이제 막 다 읽었어요

그 날 그 곳에 있었던 분들을 잊지 못할거 같아요. 책 읽는 내내 비수에 꽂히는 아리고 아픈 이 마음... 잊지않고 기억할 듯","오늘 도착 했는데 이제 막 읽었어요 

 날 곳 있었던 분 잊지 못 할거 같아요 . 책 읽는 내내 비수 꽂히는 아리 고 아픈 마음 잊지 않고 기억 할 듯",4,2024-10-21,2024-10
소년이 온다 공감됩니다,소년 온다 공감 됩니다,4,2024-10-21,2024-10
주문이 많아 도착예정보다 늦었지만 최대한 빨리 보내주시려고 주말에도 출고하시더라고요,주문 많아 도착 예정 늦었지만 최대한 빨리 보내주시려고 주말 에도 출고 하시더라고요,4,2024-10-21,2024-10
노벨문학상 축하드립니다..!!!,노벨문학상 축하 드립니다 ..!!!,4,2024-10-21,2024-10
단숨에 읽어버린 가슴아프고 시린 책,단숨 읽어 버린 가슴 아프고 시린 책,4,2024-10-21,2024-10
온 국민이 읽어야 할 책,온 국민 읽어야 할 책,4,2024-10-21,2024-10
"읽는 중, 읽고 나서 마음이 너무 힘든 글.
하지만 반드시 읽어야한다.","읽는 중 , 읽고 나서 마음 힘든 글 . 
 반드시 읽어 야한다 .",4,2024-10-21,2024-10
"서점에 갔다 기대없이, 없을거라 생각했는데 입고되어서 비로 샀네요.. 천천히 잘 읽어볼게요","서점 갔다 기대 없이 , 없을거라 생각 했는데 입고 되어서 비 샀네요 천천히 읽어 볼게요",4,2024-10-21,2024-10
몰입해서 읽었어요!!읽는 동안가슴 한켠이 점점 무거워짐을 느낌니다~,몰입 읽었어요 !! 읽는 동안 가슴 켠이 점점 무거워 짐 느낌니다 ~,4,2024-10-21,2024-10
소년은 어디에나 있다.,소년 어디 에나 있다 .,4,2024-10-21,2024-10
한강 작가님 노벨문화상 축하드립니다.,한강 작가 님 노벨 문화상 축하 드립니다 .,4,2024-10-21,2024-10
"책 잘 받았습니다.
노벨상 직후라 많이 늦을 줄 알았는데 별로 늦지 않아 감사요","책 받았습니다 . 
 노벨상 직후 라 늦 줄 알았는데 별로 늦지 않아 감사 요",4,2024-10-21,2024-10
우리 한강작가님 수상을 축하드립니다 전권 다 사고 싶지만 우선 소년이온다부터 읽고 천천히 다음 책으로 넘어가겠습니다,한강 작가 님 수상 축하 드립니다 전권 사고 싶지만 우선 소년 온다부터 읽고 천천히 다음 책 넘어가겠습니다,4,2024-10-21,2024-10
사자마자 빠르게 완독했어요. 생각을 많이 하게 되는 책이네요. 한강작가님 첫 책인데 너무 만족스러워요.,사 자마자 빠르게 완독 했어요 . 생각 되는 책 이네 요 . 한강 작가 님 첫 책 인데 만족스러워요 .,4,2024-10-20,2024-10
노벨문학상 축하드려요. 좋은작품 감사합니다,노벨문학상 축하 드려요 . 좋은 작품 감사합니다,4,2024-10-20,2024-10
"재미있게 읽은 책이었는데, 소장용으로, 지인 선물로 두 권 주문했습니다.","재미있게 읽은 책 이었는데 , 소 장용 , 지인 선물 두 권 주문 했습니다 .",4,2024-10-20,2024-10
"품절 1주일전 운좋게 구매했네요
한강작가님 수상 축하드립니다","품절 1 주 일전 운 좋게 구매 했네요 
 한강 작가 님 수상 축하 드립니다",4,2024-10-20,2024-10
간결한 문체에 묵직한 전달력 그 고통의 순간을 미약하게나마 함께 할 수 있었다!,간결한 문체 묵직한 전달 력 고통 순간 미약 하게나마 함께 할 있었다 !,4,2024-10-19,2024-10
한강 작가님 노벨 문학상 축하드립니다.,한강 작가 님 노벨 문학상 축하 드립니다 .,4,2024-10-19,2024-10
최초로 번역본이 아닌 노벨문학상 작품을 보게되네요,최초 번역본 아닌 노벨문학상 작품 보게 되네요,4,2024-10-19,2024-10
기다리고 있어요.너무 기대됩니다,기다리고 있어요 . 기대 됩니다,4,2024-10-18,2024-10
"세상에 이렇게 책을 손꼽아 기다린적은 처음인것 같아요
7일만에 도착했다는.. 나머지도 빨리 만나보고 싶어요","세상 이렇게 책 손꼽아 기다린 적은 처음 인 같아요 
 7일 만에 도착 했다는 나머지 빨리 만나 보고 싶어요",4,2024-10-18,2024-10
배송전입니다~~기대되요,배송 전입 니 기대되 요,3,2024-10-18,2024-10
"5.18 민주화 운동에 대하여,","5.18 민주화 운동 대하 여 ,",4,2024-10-18,2024-10
노벨문학상 수상 축하드려요!,노벨문학상 수상 축하 드려요 !,4,2024-10-18,2024-10
빨리 받아봤으면 ㅜㅜ,빨리 받아 봤으면 ㅜㅜ,4,2024-10-18,2024-10
노벨 문학상을 계기로 관심을 가지고 읽게 됐는데 가슴 아픈 내용들이 많아서 진도를 내기가 힘드네요. 표현 하나하나가 폐부를 찌르는 책입니다.,노벨 문학상 계기 관심 가지 고 읽게 됐는데 가슴 아픈 내용 많아서 진도 내기 힘드네요 . 표현 하나 하나 폐부 찌르는 책 .,4,2024-10-18,2024-10
한강작가 너무 기대되어요!,한강 작가 기대 되어요 !,4,2024-10-18,2024-10
"한강 작가님의 노벨문학상 수상을 축하드리며, 원서로 직접 읽을수 있다는 것에 감사하고 감동입니다.","한강 작가 님 노벨문학상 수상 축하 드리며 , 원서 직접 읽을수 있다는 감사하고 감동 .",4,2024-10-18,2024-10
아직 읽기 전이라 어떤 작품일지 기대됩니다,아직 읽기 전이 라 어떤 작품 일지 기대 됩니다,4,2024-10-18,2024-10
노벨프라이즈 작가의 책,노벨 프라 이즈 작가 책,4,2024-10-18,2024-10
"정말 기대되는 작품이구요, 천천히 상상하며 오랜시간 읽을 예정입니다","기대 되는 작품 이구 요 , 천천히 상상 오랜 시간 읽을 예정",4,2024-10-17,2024-10
"배송 기다리고 있습니다.
빨리 읽어보고 싶어요.","배송 기다리고 . 
 빨리 읽어 보고 싶어요 .",4,2024-10-17,2024-10
잊지 말아야 할 중요한 역사를 글로 옮겨주셔서 감사합니다. 덕분에 더 오래 기억하고 아파하고 나아갈 수 있을 것 같아요. 노벨 문학상 축하드립니다.,잊지 말아야 할 중요한 역사 글 옮겨주셔서 감사합니다 . 덕분 오래 기억 아파하고 나아갈 있을 같아요 . 노벨 문학상 축하 드립니다 .,4,2024-10-17,2024-10
zzzzz czxzxzXczX,zzzzz czxzxzXczX,4,2024-10-17,2024-10
"역시는 역시
노벨상은 역시","역시 역시 
 노벨상 역시",4,2024-10-16,2024-10
바로드림 항상구매합니다 좋아요,바로 드림 구매 좋아요,4,2024-10-16,2024-10
한강 작가님~~~~기대되는 도서~~~,한강 작가 님 ~~~~ 기대 되는 도서 ~~~,4,2024-10-16,2024-10
고맙습니다.잘 읽겠습니다.,고맙습니다 . 읽겠습니다 .,4,2024-10-16,2024-10
"한강작가님의 노벨문학상 수상을 축하드립니다.
잘 읽겠습니다^^♡","한강 작가 님 노벨문학상 수상 축하 드립니다 . 
 읽겠습니다 ^^",4,2024-10-16,2024-10
믿고보는 작가님. 노벨상 축하드려요,믿고 보는 작가 님 . 노벨상 축하 드려요,4,2024-10-16,2024-10
문학적 가치를 떠나서 역사적인 관심을 위해서라도 좋은 작품이네요,문학 적 가치 떠나서 역사 적 인 관심 위 해서라도 좋은 작품 이네 요,4,2024-10-16,2024-10
오늘 주문했는데 책이 빨리오길 기대합니다.,오늘 주문 했는데 책 빨리 오길 기대합니다 .,4,2024-10-13,2024-10
감사합니다 감사합니다,감사합니다 감사합니다,4,2024-10-12,2024-10
한강작가님 책은 정말 좋습니다,한강 작가 님 책 좋습니다,4,2024-08-27,2024-08
"아직 읽기
전이지만 잘 읽어보겠습니다.","아직 읽기 
 전이 지만 읽어 보겠습니다 .",4,2024-08-27,2024-08
"이제 막 읽기 시작 했어요
기대 됩니다","이제 막 읽기 시작 했어요 
 기대 됩니다",4,2024-08-27,2024-08
읽겠습니다 언제나 그랬듯,읽겠습니다 언제나 그랬듯,4,2024-08-16,2024-08
관심없던 역사적 사건을 이해하는 계기가 되었어요.,관심 없던 역사 적 사건 이해 계기 되었어요 .,4,2024-08-07,2024-08
더디어 소장 하게 되었네요 잘 읽어보겠습니다,더디어 소장 되었네요 읽어 보겠습니다,4,2024-08-06,2024-08
잊지않고 기억하기위해 읽으려고 구매합니다..,잊지 않고 기억 위해 읽으려고 구매,4,2024-07-20,2024-07
기대했던 만큼 좋았어요,기대했던 만큼 좋았어요,4,2024-07-19,2024-07
가슴묵짐함이 오래 남았던 책이었네요...,가슴 묵짐함 오래 남았던 책 이었네요,4,2024-07-17,2024-07
시원한에어컨틀어놓고 잘 읽겠습니다~,시원한 에어컨 틀어놓고 읽겠습니다 ~,4,2024-07-16,2024-07
논술교재로 너무 좋고 도움이 많이 됩니다,논술 교재 좋고 도움 됩니다,4,2024-07-14,2024-07
소년의 입장에서 세상을 바라보는 일,소년 입장 세상 바라보는 일,4,2024-07-11,2024-07
재밌어요 추천드려요,재밌어요 추천 드려요,4,2024-07-10,2024-07
한강씨의 소년이 온다 구매하게 되어 감사합니다. 잘읽을 께요,한강 씨 소년 온다 구매 되어 감사합니다 . 읽을 께요,4,2024-07-07,2024-07
기억해야할 그 역사를 읽으며 갑니다.,기억 해야 할 역사 읽으며 갑니다 .,4,2024-07-04,2024-07
짧게나마 부족하게나마 공감할수있믄,짧게나마 부족하게나마 공감 할수있 믄,4,2024-06-30,2024-06
가짜이길 바라게 되는 진짜 이야기,가짜 이길 바라게 되는 진짜 이야기,4,2024-06-20,2024-06
아ㅡㅡㅡ 먹먹하네요. 감정이입 되는 순간순간이 힘겨웠습니다. 잊지말아요. 우리.,아 ㅡㅡㅡ 먹 먹하네요 . 감정이입 되는 순간 순간 힘겨웠습니다 . 잊지말아요 . .,4,2024-06-13,2024-06
매년 5월이면 읽어야 할 책이 생겼다,매년 5월 이면 읽어야 할 책 생겼다,4,2024-06-09,2024-06
슬프지만 끝까지 읽고 알아야 하는 역사..,슬프지만 끝 읽고 알아야 역사,4,2024-06-07,2024-06
특별판들이 계속 나와서 좋군요.,특별판 나와서 좋군요 .,4,2024-06-06,2024-06
페이지를 넘길때마다 마음이 너무 아팠다.모르는 사람들도 많은데 역사를 알려고 하는 사람들이 많아졌으면 좋겠다.,페이지 넘길 때 마다 마음 아팠다 . 모르는 사람 많은데 역사 알려고 사람 많아졌으면 좋겠다 .,4,2024-06-05,2024-06
티비나 영화보다 생생한 그날의 슬픔,티비 나 영화 생생한 그날 슬픔,4,2024-06-01,2024-06
커버 이뻐서 있는데또삼,커버 이뻐서 있는데 또삼,4,2024-05-29,2024-05
정독했어요 잘 읽었습니다,정독 했어요 읽었습니다,4,2024-05-29,2024-05
감명 깊은 글 잘 읽었습니다,감명 깊은 글 읽었습니다,4,2024-05-22,2024-05
눈물 흘리면서 봤습니다ㅠㅠ,눈물 흘리면서 봤습니다,4,2024-05-16,2024-05
5월엔 꼭 읽어야하는 필독도서,5월 엔 꼭 읽어 야하는 필독 도서,4,2024-05-16,2024-05
다 아는 이야기인데 마지막 장 읽을때 눈물이 쏟아졌습니다.,아는 이야기 인데 마지막 장 읽을 때 눈물 쏟아졌습니다 .,4,2024-05-03,2024-05
"문학을 왜 문학작품이라 부르는지 알게 해주는 글
한강이라는 작가와 동시대를 살고 있어 자랑스럽고
많은 사람들이 작가님의 글을 읽고
책에서 다뤘던 일들에 대해 알았으면 좋겠다","문학 왜 문학작품 이라 부르는지 알 게 해주는 글 
 한강 이라는 작가 동시 대 살 고 있어 자랑스럽고 
 많은 사람 작가 님 글 읽고 
 책 다뤘던 일 대해 알았으면 좋겠다",4,2024-04-22,2024-04
재밌게 보고 있습니당,재밌게 보고 있 습 니당,4,2024-04-22,2024-04
좋은 책을 만나서 감사해요,좋은 책 만나서 감사해요,4,2024-04-20,2024-04
기억해야할 가슴 아픈 역사,기억 해야 할 가슴 아픈 역사,4,2024-04-19,2024-04
마음이 먹먹..한강 작가님의 책 중 가장 좋게 읽었습니다. 추천합니다.,마음 먹 먹 한강 작가 님 책 중 가장 좋게 읽었습니다 . 추천 .,4,2024-04-15,2024-04
재미있어요 잘읽었습니다,재미있어요 읽었습니다,4,2024-04-06,2024-04
너무 뜻깊게 읽어서 선물했어요,뜻 깊게 읽어서 선물 했어요,4,2024-03-29,2024-03
도서관에서 읽어보고 자꾸 생각나서 종이책으로 구매했습니다.,도서관 읽어 보고 자꾸 생각나서 종이 책 구매 했습니다 .,4,2024-03-22,2024-03
"읽고, 주변에 선물도 많이했어요","읽고 , 주변 선물 했어요",4,2024-03-21,2024-03
잘 받았습니다! 읽을 책이 필요해서 사게 되었는데 재밌을 것 같아요ㅎㅎ,받았습니다 ! 읽을 책 필요해서 사게 되었는데 재밌을 같아요,4,2024-03-12,2024-03
아들 학습용으로 구매했어요!,아들 학습 용 구매 했어요 !,4,2024-03-10,2024-03
아이가 더 크면 읽히고 싶네요. 감사한 마음으로 살겠습니다..,아이 크면 읽히고 싶네요 . 감사한 마음 살겠습니다,4,2024-03-09,2024-03
쉽게 잘 읽혀서 더 마음이 아프다.,쉽게 읽혀서 마음 아프다 .,4,2024-02-22,2024-02
좋아요 최고입니당:),좋아요 최고 입니당 :),4,2024-02-20,2024-02
책 잘도착했어요 도움이됩니다,책 잘도 착했어요 도움 됩니다,4,2024-02-05,2024-02
읽고 싶었던 책이라 구매했어요,읽고 싶었던 책 이라 구매 했어요,4,2024-02-01,2024-02
책잘도착했어요 읽고도움이되는책이었음합니다,책 잘도 착했어요 읽고 도움 되는 책 이었음,4,2024-01-22,2024-01
"잘 받았습니다
감사합니다","받았습니다 
 감사합니다",4,2024-01-09,2024-01
차분한 어조로 비극을 그리는 책,차분한 어조 비극 그리는 책,4,2024-01-04,2024-01
너무 기대가 되는 작품입니당 교수님 추천으로 읽는데 너무 재밌을 것 같아요,기대 되는 작품 입니당 교수 님 추천 읽는데 재밌을 같아요,4,2024-01-03,2024-01
이 시대를 뻔하지 않게 이야기를 풀어내다니 감동적이에요.,시대 뻔하지 않게 이야기 풀어내다니 감동 적 이에요 .,4,2023-12-30,2023-12
술술 잘 읽히고 좋습니다,술술 읽히고 좋습니다,4,2023-12-24,2023-12
광주민주화항쟁의 슬픔,광주 민주화 항쟁 슬픔,4,2023-12-22,2023-12
소년이 온다의 그 소년... 1980년 5월 광주의 피울음이 들리는 듯 합니다. ㅜㅜ,소년 온다의 소년 1980년 5월 광주 피 울음 들리는 듯 . ㅜㅜ,4,2023-12-17,2023-12
"군사 독재의 시대에서 검사 독재의 시대로 그리고 전쟁까지.
우리는 폭력의 시대에 살고있다.","군사 독재 시대 검사 독재 시대 전쟁 . 
 폭력 시대 살고있다 .",4,2023-12-16,2023-12
추천 받아 구매했습니다 잘 읽을게요,추천 받아 구매 했습니다 읽을게요,4,2023-11-30,2023-11
5월18일을 살아 숨쉬게 만드는 서사,5월 18일 살 아 숨쉬게 만드는 서사,3,2023-11-30,2023-11
광주민주화항쟁의 슬픔,광주 민주화 항쟁 슬픔,4,2023-11-26,2023-11
"이 책을 읽은 내내 가슴에 먹먹함과
뭉클한 감정들이 오가네요
그 때의 처절하고 숭고했던 시간들이
많은 생각이 들게 만들어주네요
감사합니다","책 읽은 내내 가슴 먹 먹 함 
 뭉클한 감정 오가네요 
 때 처절하고 숭고했던 시간 
 많은 생각 들게 만들어주네요 
 감사합니다",4,2023-11-26,2023-11
한강 작가님 작품은 늘 마음을 울리네요,한강 작가 님 작품 늘 마음 울리네요,4,2023-11-22,2023-11
내용 좋고 잘 읽힙니다.,내용 좋고 읽힙니다 .,4,2023-11-21,2023-11
가슴아프고 먹먹합니다.,가슴 아프고 먹 먹 .,4,2023-11-11,2023-11
비가 올 것 같아. 비가 왔다. 펑펑 울었다.,비 올 같아 . 비 왔다 . 펑펑 울었다 .,4,2023-11-08,2023-11
예전부터 많이 들어봤던 소설인데 잘 읽었습니다~,예전 부터 들어 봤던 소설 인데 읽었습니다 ~,4,2023-10-29,2023-10
"그날의 광주의 시린 봄을 엿볼 수 있는 책.
많이 분노하고, 울면서 읽었습니다.","그날 광주 시린 봄 엿볼 있는 책 . 
 분노하고 , 울면 서 읽었습니다 .",4,2023-10-15,2023-10
소설로 풀어져있어서 재미있게 그 시대를 알 수 있어요,소설 풀어져있어서 재미있게 시대 알 있어요,4,2023-10-08,2023-10
읽는 내내 마음이 아프다,읽는 내내 마음 아프다,4,2023-10-05,2023-10
재미지네요. 생각을 많이 하게 됩니다.,재미 지네 요 . 생각 됩니다 .,4,2023-09-24,2023-09
책을 다 읽고 마음이 너무 무거웠습니다.,책 읽고 마음 무거웠습니다 .,4,2023-09-22,2023-09
작가님 정말 글을 잘 쓰시는거 같아요. 다음 책도 기대됩니다.,작가 님 글 쓰시는거 같아요 . 다음 책 기대 됩니다 .,4,2023-09-22,2023-09
"읽으면서 슬프고 화나고 감사하고
많은 감정을 느꼈습니다","읽으면서 슬프고 화나고 감사하고 
 많은 감정 느꼈습니다",4,2023-09-13,2023-09
"학교과제용으로 구매했습니다
좋아요~~~~~","학교 용 구매 했습니다 
 좋아요 ~~~~~",4,2023-08-30,2023-08
내가 알지 못했던 그 시절의 아픔과 분노와 가족애와 많은 것을 느끼게 헤주는 이야기,내 알 지 못 했던 시절 아픔 분노 가족 애 많은 느끼게 헤주 이야기,4,2023-08-25,2023-08
"너무 잘 읽었어요.
속상하네요...중고등학생들도 많이 읽었으면 좋겠어요","읽었어요 . 
 속상하네요 중 고등학생 읽었으면 좋겠어요",4,2023-08-20,2023-08
작가님한테 감사해요 !!,작가 님 한테 감사해요 !!,4,2023-08-19,2023-08
아이가 읽고 싶다고 해서 구입했고 좋다고 하네요,아이 읽고 싶다고 구입 했고 좋다고 하네요,4,2023-08-19,2023-08
5.18 민주화운동에 대하여 다시 한번 생각해 볼 수 있었어요.,5.18 민주화 운동 대하 여 한번 생각 해 볼 있었어요 .,4,2023-08-18,2023-08
"학교추천으로 구매했습니다 ~
재밌게 읽어볼께요~~","학교 추천 구매 했습니다 ~ 
 재밌게 읽어 볼께요",4,2023-08-15,2023-08
이 시대 지성인이라면 꼭 읽어야 될 광주의 아픔을 소년의 눈으로 아주 잘 그린 최고의 소설 입니다,시대 지성인 라면 꼭 읽어야 될 광주 아픔 소년 눈 아주 그린 최고 소설,4,2023-08-15,2023-08
언니 생일 선물로 샀어요,언니 생일 선물 샀어요,4,2023-08-10,2023-08
5.18을 작가의 직간접 경험으로 다시금 마음에 새길 수 있었습니다.,5.18 작가 직 간접 경험 다시금 마음 새길 있었습니다 .,4,2023-07-28,2023-07
학교 교재로 샀어요.,학교 교재 샀어요 .,4,2023-07-23,2023-07
"작가가 그들에게 느끼는 여러가지 감정들을 저도 조금은 느낄수있었다고 생각합니다.
늘 면목이 없고 감사합니다.
저라면 그럴수 있었을까요?
아니요. 저는 못했을겁니다.
그래서 당신들이 대단한거죠.","작가 느끼는 여러가지 감정 조금 느낄수있었다고 생각 . 
 늘 면목 없고 감사합니다 . 
 라면 그럴수 있었을까요 ? 
 아니요 . 못 했을 겁니다 . 
 당신 대단한거죠 .",4,2023-07-21,2023-07
역사의 진실과 마주하다,역사 진실 마주 하다,4,2023-07-20,2023-07
"한강작가의 글은 처음 읽어 봅니다.
그의 고민이 진심이 와닿아서 눈물이 났습니다.
그분들께 정말 감사합니다.","한강 작가 글 처음 읽어 봅니다 . 
 고민 진심 닿아서 눈물 났습니다 . 
 분들 께 감사합니다 .",4,2023-07-13,2023-07
가장 처절한 피해자였고 어떤 말도 할 수 없게 되어버린 죽은 이들에게 목소리를 빌려주는 작업. 너무도 소중한 작업입니다.,가장 처절한 피해자 였고 어떤 말 할 없게 되어 버린 죽은 목소리 빌려주는 작업 . 너무도 소중한 작업 .,4,2023-07-02,2023-07
처음에는 조금 어려워서 2번씩 읽었는데 슬퍼요..ㅠㅠ,처음 조금 어려워서 2 번 씩 읽었는데 슬퍼요,4,2023-06-16,2023-06
추천받아 구매한책,추천 받아 구 매 책,4,2023-06-14,2023-06
"사무치는 의지와 상상으로, 참상에 파묻힌 저마다의 삶을 펼쳐 본다.","사무치는 의지 상상 , 참상 파묻힌 마다의 삶 펼쳐 본다 .",4,2023-06-12,2023-06
한강의 책은 언제나 좋다,한강 책 언제나 좋다,4,2023-05-04,2023-05
"중3아들 소년이 온다
배송 완전 빠름","중 3 아들 소년 온다 
 배송 완전 빠름",4,2023-05-02,2023-05
한강 소설은 그만의 문체와 깊이가 있다,한강 소설 만의 문체 깊이 있다,4,2023-04-10,2023-04
5.18 당시 얼마나 가슴 아픈일들이 일어났는지 알수있습니다. 주제가 주제이다 보니 눈물도 많이 흘리게 되네요. 잊지말아야할 우리 역사입니다.,5.18 당시 얼마나 가슴 아픈 일 일어났는지 알수있습니다 . 주제가 주제 보니 눈물 흘리게 되네요 . 잊지말아야 할 역사 .,4,2023-04-03,2023-04
"아이를 위해 선물하는 책입니다.
함께 꼭 읽어보길 추천합니다.","아이 위해 선물 책 . 
 함께 꼭 읽어 보길 추천 .",4,2023-03-20,2023-03
마치 현장에 와있는듯한 생생한 묘사와 감정처리,마치 현장 와있는듯 생생한 묘사 감정 처리,4,2023-03-08,2023-03
집중해서 읽었습니다. 한번 더 읽어도 재밌을것같습니다.,집중 읽었습니다 . 한번 읽어도 재밌을것 같습니다 .,4,2023-03-07,2023-03
"나중에 아이도 읽어봤음해서 구매히ㅏ요
한강작가님 책이야 뭐","나중 아이 읽어 봤 음해 서 구매 히 ㅏ 요 
 한강 작가 님 책 이야 뭐",4,2023-03-02,2023-03
추천 많이 하는 책인데 역시 감동적입니다,추천 책 인데 역시 감동 적,4,2023-02-10,2023-02
너무 슬펐지만 꼭 읽어야 할 책이였어요,슬펐지만 꼭 읽어야 할 책 였어요,4,2023-02-08,2023-02
"비가 올 것 같아.

첫 문장이자 제일 마음에 남는 한줄","비 올 같아 . 

 첫 문장 이자 제일 마음 남는 줄",4,2023-02-08,2023-02
주제는 어둡지만 꼭. 읽어볼만한..,주제 어둡지만 꼭 . 읽어 볼,4,2023-02-08,2023-02
가슴이 먹먹 해지고 눈물이 나요,가슴 먹 먹 해지 고 눈물 나요,4,2023-02-02,2023-02
"몰입이 잘되는 책입니다.
추천합니다.","몰입 되는 책 . 
 추천 .",4,2023-01-15,2023-01
"책이처음읽었을때는 어려웠는데
다시읽을수록 이해가 잘되고
주는 의미가 굉장히 큰 책입니다","책 처음 읽었을 때 어려웠는데 
 읽을수록 이해 되고 
 주는 의미 굉장히 큰 책",4,2023-01-05,2023-01
"한강작가는 문장 하나 하나가 시처럼 감성적이고
따뜻합니다","한강 작가 문장 하나 하나 시 감성 적 이고 
 따뜻합니다",4,2022-12-29,2022-12
"추천책으로 샀는데 모르는 사실도 많이 알게되고, 슬프기도 하네요","추천 책 샀는데 모르는 알 게 되고 , 슬프 기도 하네요",4,2022-12-14,2022-12
좋은 책 감사합니다.,좋은 책 감사합니다 .,4,2022-12-01,2022-12
한강작가의 글이 늘 인상깊어서 구매하게되었는데 만족합니다.,한강 작가 글 늘 인상 깊어서 구매 되었는데 만족합니다 .,4,2022-11-27,2022-11
80년 5월의 광주에 가있는 기분입니다. 몰입력 굳.,80년 5월 광주 가있는 기분 . 몰입 력 굳 .,4,2022-11-26,2022-11
아직도 이해하지 못할 그 날의 아픈 기억,아직도 이해 하지 못 할 날 아픈 기억,4,2022-10-26,2022-10
가독성이 좋아 잘 읽히고 잔혹했던 시대상을 담담하게 풀어나가 인상적이다,가독성 좋아 읽히고 잔혹했던 시대 상 담담하게 풀어나가 인상 적,4,2022-09-24,2022-09
잘 읽을게요~~~~~~~~,읽을게요 ~~~~~~~~,4,2022-09-16,2022-09
7년 만에 읽은 책인데 여전히 읽기 힘들었어요. 하지만 5월에는 항상 생각나는 책이에요,7년 만에 읽은 책 인데 여전히 읽기 힘들었어요 . 5월 생각나는 책 이에요,4,2022-09-15,2022-09
"한강 작가님의 글은 무조건 믿고 봅니다.
섬세한 문장력이 흡인력이 있습니다!","한강 작가 님 글 무조건 믿고 봅니다 . 
 섬세한 문장 력 흡인 력 !",4,2022-09-14,2022-09
워낙 유명한 책인데 저는 육아로 바빠서 책읽기가 힘들어서 못봤네요. 한강 작가 책들 찾아보려구요,워낙 유명한 책 인데 육아 바빠서 책 읽기가 힘들어서 못 봤네요 . 한강 작가 책 찾아보려구요,4,2022-09-13,2022-09
계속 읽으면서 울었어요 머리속에 그려지는 장면 하나하나가 너무 슬펐네요,읽으면서 울었어요 머리 속 그려지는 장면 하나 하나 슬펐네요,4,2022-09-11,2022-09
추천 받아서 읽게 된 도서인데 잘 읽히고 가슴 아프고 슬프고 읽은 후에도 한동안 여운이 길게 남았습니다.,추천 받아서 읽게 된 도서 인데 읽히고 가슴 아프고 슬프고 읽은 후 에도 한동안 여운 길게 남았습니다 .,4,2022-09-03,2022-09
고등학생 아이가 좋아해요,고등학생 아이 좋아해요,4,2022-08-14,2022-08
눈물 나네요… 글로 그려지는 생생함…,눈물 나네요 글 그려지는 생생함,4,2022-08-06,2022-08
가슴아픈얘기네요~~ 잘봤어요,가슴 아픈 얘기 네 요 봤어요,4,2022-08-05,2022-08
학교 필독서라 읽었는데 괜찮네요,학교 필 독서 라 읽었는데 괜찮네요,4,2022-07-17,2022-07
가슴 먹먹해지는 슬프고도 아픈 지난 아야기이자 역사의 한 부분입니다.,가슴 먹 먹 해지 슬프고도 아픈 지난 아야 기 이자 역사 부분 .,4,2022-07-06,2022-07
