review,clean_review,rating,date,year_month
"여러권 구매해서 주변에 나눴습니다
나누고 싶은 책입니다","여러 권 구매 주변 나눴습니다 
 나누고 싶은 책",5,2018-08-28,2018-08
꼭 읽어봐야 할 책이란 말을 많이 들어서 구매했습니다 잘 읽어볼게요,꼭 읽어 봐야 할 책 이란 말 들어서 구매 했습니다 읽어 볼게요,5,2018-08-28,2018-08
이제사  구입해서 봅니다.,제사 구입 봅니다 .,5,2018-08-23,2018-08
이젠 이름만 들어도 설레는 작가. 믿고 봅니다.,젠 이름 들어도 설레는 작가 . 믿고 봅니다 .,5,2018-08-19,2018-08
읽으면서 울고 기억하면서 울고,읽으면서 울 고 기억 울 고,5,2018-07-16,2018-07
감동적입니다..그리고 잊지 말아야 할 역사입니다.,감동 적 잊지 말아야 할 역사 .,5,2018-07-04,2018-07
믿고 보는 한강 소설,믿고 보는 한강 소설,5,2018-06-28,2018-06
한강작가의 작품... 4번째 구입입니다.,한강 작가 작품 4 번째 구입 .,5,2018-06-25,2018-06
책을 읽는 내내 숨을 쉴 수 없었습니다....,책 읽는 내내 숨 쉴 없었습니다 ....,5,2018-06-03,2018-06
"역시 한강작가!!
아니들도 함께봐요","역시 한강 작가 !! 
 아니 들도 함께 봐요",5,2018-05-30,2018-05
"질곡의 역사~잊지말아야죠...
소장용으로 구입했어요~!","질곡 역사 ~ 잊지말아야죠 
 소 장용 구입 했어요 ~!",5,2018-05-26,2018-05
꼭 읽어 보길 강추합니다,꼭 읽어 보길 강 추합니다,5,2018-05-23,2018-05
오늘 꼭 읽고싶어서.. 그래서 구매했습니다.,오늘 꼭 읽고싶어서 구매 했습니다 .,5,2018-05-18,2018-05
마지막 장으로 다가갈 수록 가슴이 먹먹해졌습니다. 쉽게 책을 닫지 못했네요.,마지막 장 다가갈 수록 가슴 먹 먹해 졌습니다 . 쉽게 책 닫지 못 했네요 .,5,2018-05-18,2018-05
돌아오는 5.18을 추모하고자 읽은 글,돌아오는 5.18 추모 하고자 읽은 글,5,2018-05-09,2018-05
작가이자 투사로써 한강의 면모가 돋보이는 책,작가 이자 투사 한강 면모 돋보이는 책,5,2018-04-19,2018-04
추천도서올라서 구매했습니당,추천 도서 올라서 구매 했 습 니당,5,2018-04-08,2018-04
"화가 나고, 먹먹하고 마음이 아프네요 잊어서는 안되는 과거입니다","화가 나고 , 먹 먹하고 마음 아프네요 잊어서는 안되는 과거",5,2018-04-07,2018-04
좋은 책이네요.,좋은 책 이네 요 .,5,2018-03-19,2018-03
매년 5월만 되면 읽어야지 하는 책입니다,매년 5월 되면 읽어야지 책,5,2018-03-16,2018-03
매년 5월만 되면 읽어야지 하는 책입니다,매년 5월 되면 읽어야지 책,5,2018-03-16,2018-03
매년 5월만 되면 읽어야지 하는 책입니다,매년 5월 되면 읽어야지 책,5,2018-03-16,2018-03
잠을 미룬채 끝까지 읽었다.,잠 미룬 채 끝 읽었다 .,5,2018-03-01,2018-03
하루만에 받자마자 3시간만에 다 읽어버렸다,하루 만에 받자마자 3시간 만에 읽어 버렸다,5,2018-03-01,2018-03
하루만에 받자마자 3시간만에 다 읽어버렸다,하루 만에 받자마자 3시간 만에 읽어 버렸다,5,2018-03-01,2018-03
2장이 제일 슬퍼요,2 장이 제일 슬퍼요,5,2018-02-19,2018-02
보는도중 눈물이 시야를가리고 너무 먹먹해서 몇번을 쉬다읽었는지 모르겠다,보는 도중 눈물 시야 가리고 먹 먹 몇번 쉬 읽었는지 모르겠다,5,2018-02-14,2018-02
순간 턱 하는 느낌이 오는 책.,순간 턱 느낌 오는 책 .,5,2018-02-12,2018-02
가슴이 먹먹하고 답답하고 쿵쾅거리고 묵직해지는 경험을 하였습니다.,가슴 먹 먹하고 답답하고 쿵쾅거리고 묵직해지는 경험 하였습니다 .,5,2018-01-30,2018-01
부끄럽고 먹먹해지는 책입니다. 소설이지만 사실이죠,부끄럽고 먹 먹 해지 책 . 소설 이지만 죠,5,2018-01-17,2018-01
먹먹하다. 이렇게 담담하게 슬픈 과거를 그려내다니.,먹 먹하다 . 이렇게 담담하게 슬픈 과거 그려내다니 .,5,2018-01-16,2018-01
"나의 광주 민주화 운동에 대한 첫번째 소설, 민주주의는 인민의 피를 먹고 자란다!!!","나 광주 민주화 운동 대한 첫 번째 소설 , 민주주의 인민 피 먹고 자란다 !!!",5,2018-01-10,2018-01
시험은 끝나고 이제는 독서다. 우리집 남자가 권한책. 읽을만 하네.,시험 끝나고 이제 독서 . 집 남자 권한 책 . 읽을만 하네 .,5,2017-12-13,2017-12
읽는 동안 화가나면서 가슴이 먹먹했다.,읽는 동안 화가 나 면서 가슴 먹 먹 .,5,2017-12-12,2017-12
영화 택시기사로 눈물이 났다면 이 책을 읽는 내내 분노가 치밀어 오를 것입니다,영화 택시 기사 눈물 났다면 책 읽는 내내 분노 치밀어 오를,5,2017-12-05,2017-12
광주에 지인이 있다면 누구에게나 있을 상처가 아프다,광주 지인 있다면 누구 에게나 있을 상처 아프다,5,2017-12-01,2017-12
좋은책은 선물해가면서 재구매 계속 해줘야죠^^,좋은 책 선물 해가면서 재구매 해줘야죠 ^^,5,2017-11-23,2017-11
같은 시간  다른 장소의 비극 ...,같은 시간 다른 장소 비극,5,2017-11-20,2017-11
마음이  너무나  아픕니다~  죄를  지은사람은  꼭  천벌 받기를  ..,마음 너무나 아픕니다 ~ 죄 지은 사람 꼭 천벌 받기를,5,2017-11-08,2017-11
꼭 잊지 말아야할 우리 역사적 사실들...,꼭 잊지 말 아 야할 역사 적,5,2017-11-07,2017-11
한강 작가 팬됐어요 넘나 좋아요,한강 작가 팬 됐어요 넘나 좋아요,5,2017-11-07,2017-11
"읽는 내내 고통, 눈물, 한숨... 어떻게 인간으로 태어나서 그런 짓을...","읽는 내내 고통 , 눈물 , 한숨 어떻게 인간 태어나서 그런 짓",5,2017-11-07,2017-11
재미있게 읽었어요.,재미있게 읽었어요 .,5,2017-11-06,2017-11
아픈.  역사를 마주하게 되었습니다~,아픈 . 역사 마주 되었습니다 ~,5,2017-11-01,2017-11
읽고나면 너무 가슴 먹먹한책. .,읽고나면 가슴 먹 먹 책 . .,5,2017-10-30,2017-10
"늘 그렇듯, 진실은 불편합니다. 하지만 반드시 밝혀져야합니다.","늘 그렇듯 , 진실 불편합니다 . 반드시 밝혀져 야합니다 .",5,2017-10-28,2017-10
5.18에 대해 느낄 수 있는 책...글이 묘미가 있습니다.,5.18 대해 느낄 있는 책 글 묘미 .,5,2017-10-25,2017-10
꼭영화화되기를!,꼭 영화 화 되 기를 !,5,2017-10-21,2017-10
그대들이 떠난 자리에 남은 저녁..그 저녁을 함깨 하는 시간..,그대 떠난 자리 남은 저녁 저녁 함깨 시간,5,2017-10-10,2017-10
광주를 마음으로 이해하는 첫걸음이었습니다.,광주 마음 이해 첫걸음 이었습니다 .,5,2017-10-09,2017-10
상당히 기대됩니다.,상당히 기대 됩니다 .,5,2017-10-08,2017-10
가슴 아픈 글이었어요,가슴 아픈 글 이었어요,5,2017-10-02,2017-10
영화 택시운전사 보고 여운이 남아서 책 읽어보려고 구매했어요 가슴 아픈 역사,영화 택시 운전사 보고 여운 남아 서 책 읽어 보려고 구매 했어요 가슴 아픈 역사,5,2017-10-01,2017-10
소년이 온다. 아픔과 분노가 밀려온다.,소년 온다 . 아픔 분노 밀려온다 .,5,2017-09-28,2017-09
우리의 뼈아픈 역사를 다시한번 생각하게 해준다,뼈 아픈 역사 한번 생각 해준다,5,2017-09-26,2017-09
광주민주항쟁에서 스러진 영혼들을 위한 진혼곡 같은 책이에요.,광주 민주 항쟁 스러진 영혼 위 진혼곡 같은 책 이에요 .,5,2017-09-25,2017-09
피지못한 아이들의 영혼이 위로받길 간절히 바랍니다~~,피지못한 아이 영혼 위로 받길 간절히 바랍니다,5,2017-09-22,2017-09
어릴적 있었던 역사적 사건을 바로 보지 못했고 바로 알려 노력하지 않았던 나를 반성해봅니다,어릴 적 있었던 역사 적 사건 바로 보지 못 했고 바로 알려 노력 하지 않았던 나를 반성 해봅니다,5,2017-09-18,2017-09
사실적이라 더 좋아요 읽으면서 죄책감과 책임감이 느껴지는 책이에요,적 이라 좋아요 읽으면서 죄책감 책임감 느껴지는 책 이에요,5,2017-09-11,2017-09
"현재가 기억하는 과거, 그 참혹함의 현재","현재 기억 과거 , 참혹함의 현재",5,2017-09-05,2017-09
진실은 밝혀질 것이고 역사가 기억할 것이다.,진실 밝혀질 이고 역사 기억 할 .,5,2017-09-03,2017-09
처음엔. 이게 뭔 내용인가 했는데 읽다보니 마지막장을 볼때까지 가슴이 답답하고 찡하고..,처음 엔 . 게 뭔 내용 인가 했는데 읽다 보니 마지막 장 볼때 가슴 답답하고 찡하고,5,2017-08-30,2017-08
택시운전사 보고 구입하게 됏는데 맘이 아프네요,택시 운전사 보고 구입 됏는데 맘 아프네요,5,2017-08-22,2017-08
너무나 생생한 그 때의 그 기억..,너무나 생생한 때 기억,5,2017-08-22,2017-08
광주사는 1인으로 동시대에 살았다면 ㅡㅡ;;;;,광주 사는 1 인 동시 대 살았다면 ;;;;,5,2017-08-12,2017-08
"그 시절을 생각하면 화가 나고, 가슴이 먹먹해집니다.","시절 생각 하면 화가 나고 , 가슴 먹 먹해 집니다 .",5,2017-08-05,2017-08
"그 시절을 생각하면 화가 나고, 가슴이 먹먹해집니다.","시절 생각 하면 화가 나고 , 가슴 먹 먹해 집니다 .",5,2017-08-05,2017-08
가슴이 먹먹하고 슬픈 책입니다.,가슴 먹 먹하고 슬픈 책 .,5,2017-08-04,2017-08
읽고나서 한강 작가님 팬 됐어요ㅠ,읽고나서 한강 작가 님 팬 됐어요,5,2017-07-22,2017-07
많은 생각을 하게 해주는 도서입니다^^,많은 생각 해주는 도서 ^^,5,2017-06-16,2017-06
독후감을 쓰면서 글쓰기에 재미를 느끼게 해준 책 분위기가 어두워서 중간중간 쉴 틈이 필요ㅜ,독후감 쓰면서 글쓰기 재미 느끼게 해준 책 분위기 어두워서 중간 중간 쉴 틈 필요 ㅜ,5,2017-06-06,2017-06
독후감을 쓰면서 글쓰기에 재미를 느끼게 해준 책 분위기가 어두워서 중간중간 쉴 틈이 필요ㅜ,독후감 쓰면서 글쓰기 재미 느끼게 해준 책 분위기 어두워서 중간 중간 쉴 틈 필요 ㅜ,5,2017-06-06,2017-06
추천받아서 구매하였습니다. 잘 읽도록 하겠습니다.,추천 받아서 구매 하였습니다 . 읽도록 하겠습니다 .,5,2017-05-29,2017-05
책읽고 티비보는데 눈에 안들어와요 여운이 기네요 정말 잘 썼어요.,책 읽고 티비 보는데 눈 안 들어와요 여운 기네 요 썼어요 .,5,2017-05-26,2017-05
기억해야 할 아픈 역사.,기억 해야 할 아픈 역사 .,5,2017-05-19,2017-05
책갈피 진짜이뻐요 잘읽겠습니가~,책갈피 진짜 이뻐요 읽겠 습니 ~,5,2017-05-12,2017-05
읽고 난 후 한동안 밤공기가 다르게 느껴지더군요 가슴 한 편도 묵직하니...,읽고 난 후 한동안 밤 공기 다르게 느껴지더군요 가슴 편도 묵직하니,5,2017-05-12,2017-05
여운이 오래 남는 글입니다. 많은 분들이 꼭 읽어보셨으면 좋겠어요.,여운 오래 남는 글 . 많은 분 꼭 읽어 보셨으면 좋겠어요 .,5,2017-05-09,2017-05
소년이 온다의 놀라운 흡입력,소년 온다의 놀라운 흡입 력,5,2017-05-08,2017-05
과장이 없이 쓰여져 더 억눌린 슬픔이 느껴집니다.,과장 없이 쓰여져 억눌린 슬픔 느껴집니다 .,5,2017-05-05,2017-05
읽어봐야하는 책이네요 참 좋았습니다.,읽어 봐 야하는 책 이네 요 참 좋았습니다 .,5,2017-04-12,2017-04
누구나 알고 있지만 아무나 묘사할 수는 없는 수작입니다.,누구 나 알 고 있지만 아무나 묘사 할 없는 수작 .,5,2017-04-10,2017-04
이 먹먹함 어찌하면 좋을까요ㅠㅠ,먹 먹 함 어찌 하면 좋을까요,5,2017-04-06,2017-04
전 머시기를 보면 역사와 진실에 참회하지 않는 자는 사면해선 안된다는 교훈을...,전 머시 기를 보면 역사 진실 참회 하지 않는 자는 사면 해 선 안된다는 교훈,5,2017-04-05,2017-04
그때 광주시민들을 폭도라고 롤아세웠던 모든 이들에게 쥐어주고 싶은 책,그때 광주 시민 폭도 라고 롤 아 세웠던 모든 쥐어주고 싶은 책,5,2017-03-17,2017-03
마음 아픈.. 하지만 읽어봐야할 책.,마음 아픈 읽어 봐 야할 책 .,5,2017-03-11,2017-03
책을 읽고 지금까지 겪어보지 못한 기분을 느끼게 되었다.,책 읽고 지금 겪어 보지 못 기분 느끼게 되었다 .,5,2017-03-04,2017-03
"읽고난 후 오랫동안 마음 아팠고, 많은 생각을 하게 되었음.","읽고난 후 오랫동안 마음 아팠고 , 많은 생각 되었음 .",5,2017-03-04,2017-03
한강작가님의 책을 하나씩 읽어보는 중에 알게 된 책입니다. 기억하겠습니다.,한강 작가 님 책 하나 씩 읽어 보는 중 알 게 된 책 . 기억 하겠습니다 .,5,2017-03-02,2017-03
국민도서가 되면좋겠어요,국민 도서 되면 좋겠어요,5,2017-02-19,2017-02
"현실을 외면하며 살아온 나를 돌아봅니다.
또 외면한것은 무엇일까요?","현실 외면 살아온 나를 돌아봅니다 . 
 외면 무엇 일까 요 ?",5,2017-02-17,2017-02
가슴이 먹먹해집니다,가슴 먹 먹해 집니다,5,2017-02-09,2017-02
한강작가 책 중에서 제일 좋아하는 책이에요,한강 작가 책 중 제일 좋아하는 책 이에요,5,2017-02-02,2017-02
가슴 아픈 책입니다. 책 읽으며 광주민주화운동에 대해 찾아보고 더 공부하게되었습니다.,가슴 아픈 책 . 책 읽으며 광주 민주화 운동 대해 찾아보고 공부 되었습니다 .,5,2017-01-31,2017-01
한강 누나.누나가 블랙리스트에 있어서 자랑스러워요.윤선아~넌 부끄러운줄 알아라.,한강 누나 . 누나 블랙리스트 있어서 자랑스러워요 . 윤선 아 ~ 넌 부끄러운줄 알아라 .,5,2017-01-23,2017-01
조장관 사퇴하세요,조 장관 사퇴 하세요,5,2017-01-20,2017-01
블랙리스트 한강 작가님~기대하고 읽겠습니다~,블랙리스트 한강 작가 님 ~ 기대하고 읽겠습니다 ~,5,2017-01-18,2017-01
광주시민으로서 마음찡하게 읽었습니다 한강님의 표현력은 정말 대단합니다,광주 시민 으로서 마음 찡하게 읽었습니다 한강 님 표현 력 대단합니다,5,2017-01-12,2017-01
유려한 문장 속에 단단한 슬픔,유려 문장 속 단단한 슬픔,5,2017-01-10,2017-01
채식주의자도 단숨에 읽게 되던데 이 책도 기대가 큽니다,채식주의자 단숨 읽게 되던데 책 기대 큽니다,5,2017-01-09,2017-01
"그 날을 기억해야 하는 것이 우리만은 아니라는 것을, 그들은 모르겠지요.","날 기억 해야 만은 아니라는 , 모르겠지요 .",5,2017-01-08,2017-01
꼭 읽어 보고 싶었던 책입니다,꼭 읽어 보고 싶었던 책,5,2017-01-08,2017-01
읽는 내내 마음이 너무 아파 읽기가 힘들었어요.,읽는 내내 마음 아파 읽기가 힘들었어요 .,5,2017-01-04,2017-01
대한민국 국민들 필독서로 뽑혀마땅한 책,대한민국 국민 필독 서로 뽑혀 마땅한 책,5,2016-12-29,2016-12
이거 안읽은 사람하고 말섞기 시룸,안 읽은 사람 말 섞기 시룸,5,2016-12-28,2016-12
추천으로 읽어보려고 구입했어요.,추천 읽어 보려고 구입 했어요 .,5,2016-12-22,2016-12
추천받아서 산건데 좋아요,추천 받아서 산건데 좋아요,5,2016-12-12,2016-12
동생의 추천으로 구매했습니다.,동생 추천 구매 했습니다 .,5,2016-12-05,2016-12
가볍게 산 책인데 무겁게 읽었습니다.,가볍게 산 책 인데 무겁게 읽었습니다 .,5,2016-11-28,2016-11
이 시기에 읽으면 좋은 도서입니다.,시기 읽으면 좋은 도서 .,5,2016-11-28,2016-11
많은 생각을 하게하는 책이네요,많은 생각 하게하는 책 이네 요,5,2016-11-27,2016-11
예술은 이렇게 역사를 기억한다,예술 이렇게 역사 기억,5,2016-11-27,2016-11
"한강의 소설, 기대 됩니다.","한강 소설 , 기대 됩니다 .",5,2016-10-27,2016-10
평범하게 살던 사람들을 투쟁가로 만드는 상황이 싫습니다.,평범하게 살던 사람 투쟁 가로 만드는 상황 싫습니다 .,5,2016-10-17,2016-10
눈물없인 보기 힘든 소설,눈물 없인 보기 힘든 소설,5,2016-10-13,2016-10
샀는데 두려움에 펼쳐보지도 못한 책,샀는데 두려움 펼쳐 보지 못 책,5,2016-10-13,2016-10
문학이 위대함을 느꼈어요. 예상외의 문장에서 울었어요. 작가님 존경!,문학 위대함을 느꼈어요 . 예상외 문장 울었어요 . 작가 님 존경 !,5,2016-10-05,2016-10
애써 한장 한장... 눌러 읽어가며 가슴한쪽에 스며든 씁쓸함마저 미안함으로 다가갑니다.,애써 한장 한장 눌러 읽어가며 가슴 한쪽 스며든 씁쓸함마저 미안함으로 다가갑니다 .,5,2016-09-29,2016-09
담담한 문체에서 오는 전달력. 애써 표현하지 않아도 느낄 수 있었던 슬픔. 추천합니다.,담담한 문체 오는 전달 력 . 애써 표현 하지 않아도 느낄 있었던 슬픔 . 추천 .,5,2016-09-21,2016-09
용서는 하되 잊지는 말자!! 반드시 기억하고 기억되어야할 책,용서 하 되 잊지는 말 자 !! 반드시 기억 기억 되어야 할 책,5,2016-09-19,2016-09
"잊지말아야할 역사.꼭 읽어야 할 사람들,문어닮은 그 양반과 그네탄 공주 등,은 안 읽겠지","잊지말아야 할 역사 . 꼭 읽어야 할 사람 , 문어 닮은 양반 네탄 공주 등 , 안 읽겠지",5,2016-09-17,2016-09
슬프고 가슴 아픈 이야기,슬프고 가슴 아픈 이야기,5,2016-09-17,2016-09
기억해야만 한다. 잊어서는 안 된다. 반드시 기억해내야만 한다.,기억 해야만 한다 . 잊어서는 안 된다 . 반드시 기억 해내야만 한다 .,5,2016-09-11,2016-09
읽는 내내 가슴이 아팠네요 잘 읽었습니다,읽는 내내 가슴 아팠네요 읽었습니다,5,2016-09-09,2016-09
마치 영화를보는 것처럼 집중이 너무 잘되고 가슴이먹먹한 내용이네요,마치 영화 보는 집중 되고 가슴 먹 먹한 내 용이 네 요,5,2016-09-07,2016-09
소수에 의한 다수의 슬픔,소수 의한 다수 슬픔,5,2016-08-25,2016-08
한강작가에게 호감이 팬으로 바뀌게 한 책,한강 작가 호감 팬 바뀌게 책,5,2016-08-23,2016-08
지인들에게 추천하고 싶은 작품. 슬프지만 꼭 알아야 할 이야기입니다.,지인 추천 싶은 작품 . 슬프지만 꼭 알아야 할 이야기 .,5,2016-08-17,2016-08
보는 내내 무섭고 슬펐습니다. 우리네 이야기인데 외면해왔던 모습이 부끄러웠고요,보는 내내 무섭고 슬펐습니다 . 우리네 이야기 인데 외면 해왔던 모습 부끄러웠고요,5,2016-08-11,2016-08
기대하지않고 봐서 그런지 생각보다 너무 괜찮았습니다,기대하지 않고 봐서 그런지 생각 괜찮았습니다,5,2016-08-10,2016-08
두고 두고 많은 사람들이 읽고 이야기했으면 하는 작품입니다.,두고 두고 많은 사람 읽고 이야기 했으면 작품 .,5,2016-08-09,2016-08
작가 한강의 또다른 이야기에 눈물이 난다,작가 한강 또다른 이야기 눈물 난다,5,2016-08-08,2016-08
가슴 뭉클한 이야기...이 책을 읽다 신경숙의 엄마를 부탁해가 갑자기 생각이 났다.,가슴 뭉클한 이야기 책 읽다 신경숙 엄마 부탁 해가 갑자기 생각 났다 .,5,2016-08-01,2016-08
책을 접하는 순간 내려 놓을 수 없게 만드는 작가 한강님의 표현력과 5월광주에게 감사를..,책 접 순간 내려 놓을 없게 만드는 작가 한강 님 표현 력 5월 광주에게 감사,5,2016-07-26,2016-07
5월의 아픔을 다시 소설로 만날 수 있다.,5월 아픔 소설 만날 있다 .,5,2016-07-26,2016-07
많은 생각을 하게 되는 책입니다.,많은 생각 되는 책 .,5,2016-07-13,2016-07
읽는 내내 눈을 감고 읽은 책. 눈을 감고 읽다 결국 눈물이 쏟아져 눈을 뜨게 되는 책,읽는 내내 눈 감고 읽은 책 . 눈 감고 읽다 결국 눈물 쏟아져 눈 뜨게 되는 책,5,2016-07-11,2016-07
당시 상황이 적나라하게 잘 묘사된 것 같다,당시 상황 적나라하게 묘사 된 같다,5,2016-07-07,2016-07
꼭 보세요.. 감히 평가 할 수 없는 글입니다. 용기와 노력에 감사합니다,꼭 보세요 감히 평가 할 없는 글 . 용기 노력 감사합니다,5,2016-07-07,2016-07
"인물 하나하나를 돋보기로 들여다본 것 같다. 
세상에서 제일 무서운게 양심이란 말",인물 하나 하나 돋보기 들여다본 같다 . 세상 제일 무서운게 양심 이란 말,5,2016-07-06,2016-07
"가슴이 먹먹하고 눈물이 났다
대한민국 국민이라면 한번쯤 읽어봐야할것같다","가슴 먹 먹하고 눈물 났다 
 대한민국 국민 라면 한번 쯤 읽어 봐 야할것 같다",5,2016-07-01,2016-07
가슴이 먹먹한게 지금 내가 살고 있는 곳이 광주여서 더욱 그러겠지요,가슴 먹 먹 게 지금 내 살 고 있는 곳 광주 여서 그러겠지요,5,2016-07-01,2016-07
마지막 촛불 장면과...동호가 초반에 놓은 촛불 장면이 겹쳐지는게..인상깊네요,마지막 촛불 장면 동호 초반 놓은 촛불 장면 겹 쳐지는게 인상 깊네요,5,2016-07-01,2016-07
읽은지 좀 되었는데 이제서야 한줄평을 남기네요 잘 읽었습니다,읽은지 되었는데 이제 서야 줄평 남기네요 읽었습니다,5,2016-06-30,2016-06
기억하고  오늘의  거울로  삼아야  할  역사~ 그들이  읽고  반성이란  것을  했으면,기억 오늘 거울 삼 아야 할 역사 ~ 읽고 반성 이란 했으면,5,2016-06-26,2016-06
"결코 잊지 말아야할 우리의 과거,우리의 아픔...","결코 잊지 말 아 야할 과거 , 아픔",5,2016-06-23,2016-06
"'채식주의자'를 읽기전에 먼저 접했던 책, 이책을 주변사람들에게 먼저 권하고 싶다.","' 채식주의자 ' 읽기전에 먼저 접 했던 책 , 책 주변 사람 먼저 권하고 싶다 .",5,2016-06-21,2016-06
광주는 언제쯤 과거의 이야기가 될 것인가?,광주 언제 쯤 과거 이야기 될 인가 ?,5,2016-06-19,2016-06
선물하려고 구입했는데 괜찮네요,선물 하려고 구입 했는데 괜찮네요,5,2016-06-19,2016-06
무거운 이야기는 싫지만 읽고 싶은 책입니다~,무거운 이야기 싫지만 읽고 싶은 책 ~,5,2016-06-17,2016-06
"한강이란 이름으로, 수없이 회자되는 책으로 주저없이 선택...기대합니다","한강 이란 이름 , 수없이 회 자 되는 책 주저 없이 선택 기대합니다",5,2016-06-15,2016-06
거창한 구호속에 파묻힌 광주항쟁을 죽은자의 초혼으로 다시 꺼낸 역작,거창한 구호 속 파묻힌 광주 항쟁 죽은 자의 초혼 꺼낸 역작,5,2016-06-14,2016-06
소년의 정신은 사라지지 않고 영원히 우리 기억 속에서 살아 남을 것이다.,소년 정신 사라지지 않고 영원히 기억 속 살 아 남 .,5,2016-06-12,2016-06
"오랫만에  많은 생각을 하게 만든 책.
주위분들에게 추천하고 싶은 책.","오랫 많은 생각 만든 책 . 
 주위 분들 추천 싶은 책 .",5,2016-06-10,2016-06
슬프지만 알아야될 이야기...,슬프지만 알아야 될 이야기,5,2016-06-10,2016-06
다시금 오월의 그 때를 기억하는 계기가 되었네요...,다시금 오월 때 기억 계기 되었네요,5,2016-06-10,2016-06
그들중 한명이 나였을 수도 있을 아픈 역사입니다.잊지 않고 같이 기억해주고 싶어요.,중 명 나였을 수도 있을 아픈 역사 . 잊지 않고 기억 해주고 싶어요 .,5,2016-06-09,2016-06
많은 분들이 추천해 주신 책입니다. 기대를 갖고 읽겠습니다.,많은 분 추천 해 주신 책 . 기대 갖고 읽겠습니다 .,5,2016-06-09,2016-06
죽은자들의 입을 통해서 우리는 잊혀질뻔했던  기막힌 사건의 이면을 보게된다...,죽은자 들의 입 통해 서 잊혀질 뻔했던 기막힌 사건 이면 보게 된다,5,2016-06-08,2016-06
아픈역사를 문학으로 승화함에 더도덜도없는 작품. 평범한 독자 언어로는 그저 최고라고밖에!,아픈 역사 문학 승화 함 덜도 없는 작품 . 평범한 독자 언어 로는 그저 최고 라고 !,5,2016-06-05,2016-06
읽는 내내 마음이 많이 아팠습니다. 몇번씩 크게 한숨을 쉬며 읽어야 하는 책.,읽는 내내 마음 아팠습니다 . 몇번 씩 크게 한숨 쉬 며 읽어야 책 .,5,2016-06-05,2016-06
한강의 세상을 알고 싶어서 작가님의 책을 구매했어요.,한강 세상 알 고 싶어서 작가 님 책 구매 했어요 .,5,2016-06-03,2016-06
아파서 손이 안가지만 그래도 읽어야 할 것 같아요,아파서 손 안가지만 그래도 읽어야 할 같아요,5,2016-06-02,2016-06
아프고 아픈 역사 그리고 소설,아프고 아픈 역사 소설,5,2016-06-01,2016-06
518에대해더깊이알고싶어구매한책 벌써부터 기대된다,518 대해 깊이 알고싶어 구매 책 벌써 부터 기대 된다,5,2016-06-01,2016-06
읽는내내 붉어지는 눈시울과 한번씩 쓸어내려야 하는 가슴...아프지만 읽어내야 하는 책입니다,읽는내내 붉어지는 눈시울 한번 씩 쓸어 내려야 가슴 아프지만 읽어내야 책,5,2016-06-01,2016-06
읽는동안먹먹하기도 막막하기도했습니다,읽는 동안 먹 먹하 기도 막막하기도 했습니다,5,2016-06-01,2016-06
"읽는게 고통스러울 정도로 힘들고 아프지만, 절때 잊지 말아야할 그때.","읽는게 고통스러울 정도 힘들고 아프지만 , 절때 잊지 말 아 야할 그때 .",5,2016-06-01,2016-06
역사를 새로운 관점에서 보는 책,역사 새로운 관점 보는 책,5,2016-06-01,2016-06
먹먹하네요.한번씩 읽어보면 좋을것같습니다.,먹 먹하네요 . 한번 씩 읽어 보면 좋을것 같습니다 .,5,2016-05-31,2016-05
"주위에서도 추천하고, 저도 정말 읽어보고 싶은 책이었는데 드디어 구입하게 되었네요.","주위 에서도 추천 , 읽어 보고 싶은 책 이었는데 드디어 구입 되었네요 .",5,2016-05-31,2016-05
새로운 시선으로 바라본 우리의 아픈 과거 잊지말아야할 사실 바로보아야할 진실리 고스란히..,새로운 시선 바라본 아픈 과거 잊지말아야 할 바로 보아 야할 진실 리 고스 란 히,5,2016-05-30,2016-05
읽다보니 자꾸 눈물이 났다.특히 소년의 엄마가 소년을 기억하는 장면에선 책을 읽기 힘들만큼,읽다 보니 자꾸 눈물 났다 . 특히 소년 엄마 소년 기억 장면 에선 책 읽기 힘들만큼,5,2016-05-30,2016-05
무거운 주제를 놀라운 표현으로 묘사해 보여줍니다,무거운 주제 놀라운 표현 묘사 해 보여줍니다,5,2016-05-28,2016-05
아직 읽지 않았는데 기대됩니다.,아직 읽지 않았는데 기대 됩니다 .,5,2016-05-28,2016-05
손에 주먹이 쥐어지고 뜨거운 무언가가 솟음을 느꼈습니다. 저들은 저리 호의호식 하는데.,손 주먹 쥐어지고 뜨거운 무언가 솟 음 느꼈습니다 . 저리 호의호식 하는데 .,5,2016-05-26,2016-05
소설로만 읽을수 없는 광주의 기록.. 화자가 바뀔때 마다 가슴한편이 시리다.,소설 로만 읽을수 없는 광주 기록 화 자 바뀔 때 마다 가슴 편이 시리 .,5,2016-05-26,2016-05
"518 광주항쟁의 처참함을 현실감있게 담은 책.
가슴이 저리도록 아픈 책.","518 광주 항쟁 처참함을 현 실감 있게 담은 책 . 
 가슴 저리도록 아픈 책 .",5,2016-05-26,2016-05
무심한듯 가슴을 저리게 만든다,무심한듯 가슴 저리 게 만든다,5,2016-05-25,2016-05
잊지말아야할 가슴아픈 역사,잊지말아야 할 가슴 아픈 역사,5,2016-05-25,2016-05
