review,rating,date
몰입해서 읽었어요!!읽는 동안가슴 한켠이 점점 무거워짐을 느낌니다~,4,2024.10.21
소년은 어디에나 있다.,4,2024.10.21
한강 작가님 노벨문화상 축하드립니다.,4,2024.10.21
"책 잘 받았습니다.
노벨상 직후라 많이 늦을 줄 알았는데 별로 늦지 않아 감사요",4,2024.10.21
우리 한강작가님 수상을 축하드립니다 전권 다 사고 싶지만 우선 소년이온다부터 읽고 천천히 다음 책으로 넘어가겠습니다,4,2024.10.21
사자마자 빠르게 완독했어요. 생각을 많이 하게 되는 책이네요. 한강작가님 첫 책인데 너무 만족스러워요.,4,2024.10.20
노벨문학상 축하드려요. 좋은작품 감사합니다,4,2024.10.20
"재미있게 읽은 책이었는데, 소장용으로, 지인 선물로 두 권 주문했습니다.",4,2024.10.20
"품절 1주일전 운좋게 구매했네요
한강작가님 수상 축하드립니다",4,2024.10.20
간결한 문체에 묵직한 전달력 그 고통의 순간을 미약하게나마 함께 할 수 있었다!,4,2024.10.19
한강 작가님 노벨 문학상 축하드립니다.,4,2024.10.19
최초로 번역본이 아닌 노벨문학상 작품을 보게되네요,4,2024.10.19
"우리나라 역사를 부정할 순 없습니다.
그러나 외면하는 것 또한 폭력입니다.
국가적폭력에 삶을 전부를 빼앗기고 온전한 정신으로 살아남기 힘든 이들의 무너진 가슴을 일부나마 녹여낸 작가의 글을 통해 여러 감정이 올라왔습니다. 가장 큰 것은 미안함이었습니다. 많은 사회적 슬픔들에 무관심으로 치우친 것에 대한 채무자처럼 느껴졌습니다. 많은 이들에게 특히나 청소년들에게 담담하게 이야기해 줄 수 있는 그날의 현장의 생존자들의 목소리가 전해지는 것 같았습니다. 전하는 이에 따라 다가오는 게 달라지기도 하는데 작가님의 어휘와 문장은 꾸밈이 없는 살아있는 이야기로 전해옵니다. 감사합니다!",4,2024.10.19
기다리고 있어요.너무 기대됩니다,4,2024.10.18
"세상에 이렇게 책을 손꼽아 기다린적은 처음인것 같아요
7일만에 도착했다는.. 나머지도 빨리 만나보고 싶어요",4,2024.10.18
배송전입니다~~기대되요,3,2024.10.18
"5.18 민주화 운동에 대하여,",4,2024.10.18
노벨문학상 수상 축하드려요!,4,2024.10.18
애정하고 있습니다.~~,4,2024.10.18
빨리 받아봤으면 ㅜㅜ,4,2024.10.18
노벨 문학상을 계기로 관심을 가지고 읽게 됐는데 가슴 아픈 내용들이 많아서 진도를 내기가 힘드네요. 표현 하나하나가 폐부를 찌르는 책입니다.,4,2024.10.18
한강작가 너무 기대되어요!,4,2024.10.18
"한강 작가님의 노벨문학상 수상을 축하드리며, 원서로 직접 읽을수 있다는 것에 감사하고 감동입니다.",4,2024.10.18
아직 읽기 전이라 어떤 작품일지 기대됩니다,4,2024.10.18
노벨프라이즈 작가의 책,4,2024.10.18
,4,2024.10.18
"정말 기대되는 작품이구요, 천천히 상상하며 오랜시간 읽을 예정입니다",4,2024.10.17
"배송 기다리고 있습니다.
빨리 읽어보고 싶어요.",4,2024.10.17
잊지 말아야 할 중요한 역사를 글로 옮겨주셔서 감사합니다. 덕분에 더 오래 기억하고 아파하고 나아갈 수 있을 것 같아요. 노벨 문학상 축하드립니다.,4,2024.10.17
,4,2024.10.17
zzzzz czxzxzXczX,4,2024.10.17
애정하고 있습니다.~~,4,2024.10.16
"역시는 역시
노벨상은 역시",4,2024.10.16
바로드림 항상구매합니다 좋아요,4,2024.10.16
한강 작가님~~~~기대되는 도서~~~,4,2024.10.16
고맙습니다.잘 읽겠습니다.,4,2024.10.16
"한강작가님의 노벨문학상 수상을 축하드립니다.
잘 읽겠습니다^^♡",4,2024.10.16
믿고보는 작가님. 노벨상 축하드려요,4,2024.10.16
문학적 가치를 떠나서 역사적인 관심을 위해서라도 좋은 작품이네요,4,2024.10.16
만족하는 상품입니다.,4,2024.10.16
오늘 주문했는데 책이 빨리오길 기대합니다.,4,2024.10.13
감사합니다 감사합니다,4,2024.10.12
슬픔이 너무 마음에 남아요,3,2024.10.11
한강작가님 책은 정말 좋습니다,4,2024.08.27
"아직 읽기
전이지만 잘 읽어보겠습니다.",4,2024.08.27
"이제 막 읽기 시작 했어요
기대 됩니다",4,2024.08.27
읽겠습니다 언제나 그랬듯,4,2024.08.16
재미있게 잘 읽었습니다,4,2024.08.11
읽어볼만 하네요,4,2024.08.10
관심없던 역사적 사건을 이해하는 계기가 되었어요.,4,2024.08.07
더디어 소장 하게 되었네요 잘 읽어보겠습니다,4,2024.08.06
Ssssssssss,4,2024.07.31
좋은 내용의 책입니다,4,2024.07.31
최고입니다,4,2024.07.26
잊지않고 기억하기위해 읽으려고 구매합니다..,4,2024.07.20
기대했던 만큼 좋았어요,4,2024.07.19
가슴묵짐함이 오래 남았던 책이었네요...,4,2024.07.17
시원한에어컨틀어놓고 잘 읽겠습니다~,4,2024.07.16
논술교재로 너무 좋고 도움이 많이 됩니다,4,2024.07.14
소년의 입장에서 세상을 바라보는 일,4,2024.07.11
다시 읽어도 너무 슬퍼요,4,2024.07.11
재밌어요 추천드려요,4,2024.07.10
한강씨의 소년이 온다 구매하게 되어 감사합니다. 잘읽을 께요,4,2024.07.07
기억해야할 그 역사를 읽으며 갑니다.,4,2024.07.04
짧게나마 부족하게나마 공감할수있믄,4,2024.06.30
너무 재미있어요,4,2024.06.30
가짜이길 바라게 되는 진짜 이야기,4,2024.06.20
아ㅡㅡㅡ 먹먹하네요. 감정이입 되는 순간순간이 힘겨웠습니다. 잊지말아요. 우리.,4,2024.06.13
매년 5월이면 읽어야 할 책이 생겼다,4,2024.06.09
슬프지만 끝까지 읽고 알아야 하는 역사..,4,2024.06.07
특별판들이 계속 나와서 좋군요.,4,2024.06.06
페이지를 넘길때마다 마음이 너무 아팠다.모르는 사람들도 많은데 역사를 알려고 하는 사람들이 많아졌으면 좋겠다.,4,2024.06.05
티비나 영화보다 생생한 그날의 슬픔,4,2024.06.01
커버 이뻐서 있는데또삼,4,2024.05.29
정독했어요 잘 읽었습니다,4,2024.05.29
생각하게 되는책 내용,4,2024.05.29
감명 깊은 글 잘 읽었습니다,4,2024.05.22
눈물 흘리면서 봤습니다ㅠㅠ,4,2024.05.16
5월엔 꼭 읽어야하는 필독도서,4,2024.05.16
생각했던 대로입니다,4,2024.05.15
도움되는책입니다 ㅁ,4,2024.05.10
다 아는 이야기인데 마지막 장 읽을때 눈물이 쏟아졌습니다.,4,2024.05.03
"한강 작가님책은 채식주의자, 작별하지 않는다 두 권 읽어 봤네요.
이 책을 구매한 시점은 4월 말. 최근 어떤 작가님 한국 현대사 읽고 이 책으로 흘러왔네요. 당시 시대를 공감해 보면서 읽어 보도록 하겠습니다.",4,2024.04.28
,4,2024.04.24
"문학을 왜 문학작품이라 부르는지 알게 해주는 글
한강이라는 작가와 동시대를 살고 있어 자랑스럽고
많은 사람들이 작가님의 글을 읽고
책에서 다뤘던 일들에 대해 알았으면 좋겠다",4,2024.04.22
재밌게 보고 있습니당,4,2024.04.22
좋은 책을 만나서 감사해요,4,2024.04.20
기억해야할 가슴 아픈 역사,4,2024.04.19
마음이 먹먹..한강 작가님의 책 중 가장 좋게 읽었습니다. 추천합니다.,4,2024.04.15
재미있어요 잘읽었습니다,4,2024.04.06
너무 뜻깊게 읽어서 선물했어요,4,2024.03.29
도서관에서 읽어보고 자꾸 생각나서 종이책으로 구매했습니다.,4,2024.03.22
"읽고, 주변에 선물도 많이했어요",4,2024.03.21
잘 받았습니다! 읽을 책이 필요해서 사게 되었는데 재밌을 것 같아요ㅎㅎ,4,2024.03.12
아들 학습용으로 구매했어요!,4,2024.03.10
아이가 더 크면 읽히고 싶네요. 감사한 마음으로 살겠습니다..,4,2024.03.09
쉽게 잘 읽혀서 더 마음이 아프다.,4,2024.02.22
좋아요 최고입니당:),4,2024.02.20
아이가 잼있다 하네요,4,2024.02.13
책 잘도착했어요 도움이됩니다,4,2024.02.05
읽고 싶었던 책이라 구매했어요,4,2024.02.01
슬프고 아름다운 책,4,2024.01.26
책잘도착했어요 읽고도움이되는책이었음합니다,4,2024.01.22
"잘 받았습니다
감사합니다",4,2024.01.09
차분한 어조로 비극을 그리는 책,4,2024.01.04
너무 기대가 되는 작품입니당 교수님 추천으로 읽는데 너무 재밌을 것 같아요,4,2024.01.03
이 시대를 뻔하지 않게 이야기를 풀어내다니 감동적이에요.,4,2023.12.30
최고예요 재밌어요,4,2023.12.30
술술 잘 읽히고 좋습니다,4,2023.12.24
한강 작가님의 명작,4,2023.12.23
광주민주화항쟁의 슬픔,4,2023.12.22
눈물범벅 ㅠㅠ 너무 슬퍼요,4,2023.12.18
소년이 온다의 그 소년... 1980년 5월 광주의 피울음이 들리는 듯 합니다. ㅜㅜ,4,2023.12.17
"군사 독재의 시대에서 검사 독재의 시대로 그리고 전쟁까지.
우리는 폭력의 시대에 살고있다.",4,2023.12.16
추천 받아 구매했습니다 잘 읽을게요,4,2023.11.30
5월18일을 살아 숨쉬게 만드는 서사,3,2023.11.30
광주민주화항쟁의 슬픔,4,2023.11.26
"이 책을 읽은 내내 가슴에 먹먹함과
뭉클한 감정들이 오가네요
그 때의 처절하고 숭고했던 시간들이
많은 생각이 들게 만들어주네요
감사합니다",4,2023.11.26
소년이 온다 추천합니다,4,2023.11.25
한강 작가님 작품은 늘 마음을 울리네요,4,2023.11.22
내용 좋고 잘 읽힙니다.,4,2023.11.21
가슴아프고 먹먹합니다.,4,2023.11.11
비가 올 것 같아. 비가 왔다. 펑펑 울었다.,4,2023.11.08
민주화를 위해 몸소 뼈아픈 경험을 겪으신 분들의 경험과 희생자분들의 기억이 그대로 전달되어 책을 읽는 내내 마음이 아팠으나 현실이었고 희생자분들을 위해서도 잊지않도록 끝까지 읽고 마음에 새겨야할 책입니다. 완전 강추!!,4,2023.11.06
예전부터 많이 들어봤던 소설인데 잘 읽었습니다~,4,2023.10.29
"그날의 광주의 시린 봄을 엿볼 수 있는 책.
많이 분노하고, 울면서 읽었습니다.",4,2023.10.15
소설로 풀어져있어서 재미있게 그 시대를 알 수 있어요,4,2023.10.08
읽는 내내 마음이 아프다,4,2023.10.05
재미지네요. 생각을 많이 하게 됩니다.,4,2023.09.24
책을 다 읽고 마음이 너무 무거웠습니다.,4,2023.09.22
작가님 정말 글을 잘 쓰시는거 같아요. 다음 책도 기대됩니다.,4,2023.09.22
"읽으면서 슬프고 화나고 감사하고
많은 감정을 느꼈습니다",4,2023.09.13
"학교과제용으로 구매했습니다
좋아요~~~~~",4,2023.08.30
내가 알지 못했던 그 시절의 아픔과 분노와 가족애와 많은 것을 느끼게 헤주는 이야기,4,2023.08.25
"너무 잘 읽었어요.
속상하네요...중고등학생들도 많이 읽었으면 좋겠어요",4,2023.08.20
작가님한테 감사해요 !!,4,2023.08.19
아이가 읽고 싶다고 해서 구입했고 좋다고 하네요,4,2023.08.19
5.18 민주화운동에 대하여 다시 한번 생각해 볼 수 있었어요.,4,2023.08.18
"학교추천으로 구매했습니다 ~
재밌게 읽어볼께요~~",4,2023.08.15
이 시대 지성인이라면 꼭 읽어야 될 광주의 아픔을 소년의 눈으로 아주 잘 그린 최고의 소설 입니다,4,2023.08.15
언니 생일 선물로 샀어요,4,2023.08.10
언니 선물로 샀어요,4,2023.08.10
학교 권장도서 입니다.,4,2023.08.05
5.18을 작가의 직간접 경험으로 다시금 마음에 새길 수 있었습니다.,4,2023.07.28
학교 교재로 샀어요.,4,2023.07.23
"작가가 그들에게 느끼는 여러가지 감정들을 저도 조금은 느낄수있었다고 생각합니다.
늘 면목이 없고 감사합니다.
저라면 그럴수 있었을까요?
아니요. 저는 못했을겁니다.
그래서 당신들이 대단한거죠.",4,2023.07.21
역사의 진실과 마주하다,4,2023.07.20
"한강작가의 글은 처음 읽어 봅니다.
그의 고민이 진심이 와닿아서 눈물이 났습니다.
그분들께 정말 감사합니다.",4,2023.07.13
가장 처절한 피해자였고 어떤 말도 할 수 없게 되어버린 죽은 이들에게 목소리를 빌려주는 작업. 너무도 소중한 작업입니다.,4,2023.07.02
우리가 생각 해낼 수 있다면 그것들은 현실에서 일어났거나 일어날 수 있는 일이다. 하지만 어떤 생각들은 생각할 수 있어도 하지 않는다. 그리고 한강 작가는 사람들이 할 수 있어도 하지 않는 생각을 자신의 손으로 꺼내 우리가 받아들일 수 밖에 없는 이야기로 세상에 내놓는다. 그럼 우린 이제 외면할 수 없다. 그것을 느껴야 하고 깨달아야 하고 받아들여야 한다. 때론 그게 역하고 고통스러워도 결국 그것도 우리가 품어야 할 것들이니까. 그래서 나는 오늘 소년이 온다를 읽고 품어야 할 감정들이 더 많아진 것 같다..,4,2023.06.18
처음에는 조금 어려워서 2번씩 읽었는데 슬퍼요..ㅠㅠ,4,2023.06.16
추천받아 구매한책,4,2023.06.14
"사무치는 의지와 상상으로, 참상에 파묻힌 저마다의 삶을 펼쳐 본다.",4,2023.06.12
이 책엔 드라마틱하게 슬픈 서사와 극적요소가 있는 것은 아니었다. 그래서 눈물은 나지 않았지만 이상하게 읽으면 읽을수록 마음이 참 먹먹해져왔다. 책을 읽는 내내 1980년의 광주에 있는듯한 느낌이 들었고 많이 무섭고 아팠겠지 라는 생각이 계속 들었다.,4,2023.06.05
한강의 책은 언제나 좋다,4,2023.05.04
"중3아들 소년이 온다
배송 완전 빠름",4,2023.05.02
한강 소설은 그만의 문체와 깊이가 있다,4,2023.04.10
5.18 당시 얼마나 가슴 아픈일들이 일어났는지 알수있습니다. 주제가 주제이다 보니 눈물도 많이 흘리게 되네요. 잊지말아야할 우리 역사입니다.,4,2023.04.03
"아이를 위해 선물하는 책입니다.
함께 꼭 읽어보길 추천합니다.",4,2023.03.20
마치 현장에 와있는듯한 생생한 묘사와 감정처리,4,2023.03.08
,4,2023.03.08
집중해서 읽었습니다. 한번 더 읽어도 재밌을것같습니다.,4,2023.03.07
"나중에 아이도 읽어봤음해서 구매히ㅏ요
한강작가님 책이야 뭐",4,2023.03.02
추천 많이 하는 책인데 역시 감동적입니다,4,2023.02.10
,4,날짜없음
,4,날짜없음
,4,날짜없음
,4,날짜없음
,4,날짜없음
,4,날짜없음
,4,날짜없음
,4,날짜없음
,4,날짜없음
,4,날짜없음
너무 슬펐지만 꼭 읽어야 할 책이였어요,4,2023.02.08
"비가 올 것 같아.

첫 문장이자 제일 마음에 남는 한줄",4,2023.02.08
주제는 어둡지만 꼭. 읽어볼만한..,4,2023.02.08
가슴이 먹먹 해지고 눈물이 나요,4,2023.02.02
"몰입이 잘되는 책입니다.
추천합니다.",4,2023.01.15
"책이처음읽었을때는 어려웠는데
다시읽을수록 이해가 잘되고
주는 의미가 굉장히 큰 책입니다",4,2023.01.05
"한강작가는 문장 하나 하나가 시처럼 감성적이고
따뜻합니다",4,2022.12.29
매우 잘 읽고 있습니다!!,4,2022.12.15
"추천책으로 샀는데 모르는 사실도 많이 알게되고, 슬프기도 하네요",4,2022.12.14
좋은 책 감사합니다,4,2022.12.09
감사히 잘 읽고 있습니다!,4,2022.12.04
좋은 책 감사합니다.,4,2022.12.01
너무 재미있게 읽었어요,4,2022.11.28
한강작가의 글이 늘 인상깊어서 구매하게되었는데 만족합니다.,4,2022.11.27
80년 5월의 광주에 가있는 기분입니다. 몰입력 굳.,4,2022.11.26
아직도 이해하지 못할 그 날의 아픈 기억,4,2022.10.26
다시 한번 5월의 광주에 대해 생각해보는 먹먹한 시간을 가져 봤네요..구망월동묘지와 신묘역을 다녀왔지만 느낌은 달라요 구묘역은..5월의 아픔이 조금 더 크게 느껴지고 책을 보며 다시 그느낌을 생각해보게 되네요,4,2022.10.11
가독성이 좋아 잘 읽히고 잔혹했던 시대상을 담담하게 풀어나가 인상적이다,4,2022.09.24
잘 읽을게요~~~~~~~~,4,2022.09.16
7년 만에 읽은 책인데 여전히 읽기 힘들었어요. 하지만 5월에는 항상 생각나는 책이에요,4,2022.09.15
"한강 작가님의 글은 무조건 믿고 봅니다.
섬세한 문장력이 흡인력이 있습니다!",4,2022.09.14
워낙 유명한 책인데 저는 육아로 바빠서 책읽기가 힘들어서 못봤네요. 한강 작가 책들 찾아보려구요,4,2022.09.13
계속 읽으면서 울었어요 머리속에 그려지는 장면 하나하나가 너무 슬펐네요,4,2022.09.11
추천 받아서 읽게 된 도서인데 잘 읽히고 가슴 아프고 슬프고 읽은 후에도 한동안 여운이 길게 남았습니다.,4,2022.09.03
잘 산 책인듯해요~~,4,2022.08.22
고등학생 아이가 좋아해요,4,2022.08.14
눈물 나네요… 글로 그려지는 생생함…,4,2022.08.06
가슴아픈얘기네요~~ 잘봤어요,4,2022.08.05
학교 필독서라 읽었는데 괜찮네요,4,2022.07.17
좀 힘들게 읽었어요,3,2022.07.06
가슴 먹먹해지는 슬프고도 아픈 지난 아야기이자 역사의 한 부분입니다.,4,2022.07.06
워낙 유명하고 평이 좋은 작품이라 사전 정보 없이 구매했는데 518 관련 이야기였군요 정독해야 겠어요,4,2022.06.28
"얼마전 겨울서점 보다가 읽은줄 알았는데 , 안읽었었구나 하고 구매했습니다 !!",4,2022.06.13
눈물이 나서 한번에 읽기가 힘든 책이에요... 밖에서 절대 읽지 마세요ㅠㅠ,4,2022.06.02
내용 좋고 생각하게 되는 책,3,2022.05.25
"국민학교 시절 광주사는 고모가 급히 전화하고 끊긴후 한동안 고모와 연락을 못했었다. 가족모두 고모네 가족이 걱정되었던 시간
아빠는 5.18에 대해 이여기했고 몇일후 회사원이었던 아빠는 한달을 집에 오지 못하였다. 나중에 알았다 고향이 전남보성이라 일단 남산으로 갔고 그곳에서 고문도 있었고 어릴때 서울로 올라와 돈을 벌었고 아빠는 수십장을 작성하고 집으로 오셨다. 아무잘못도 없었다. 우리는 억울했지만 풀려난 아빠는 고모가 걱정되었다 딸만 4인 고모네 가족은 추후 말했다. 단독주택 지하실서 숨어 지냈다고. ㅠㅠ
죽은 이웃들 볼 면목이 없다고 ㅠㅠ 사태가 잠잠해진 후 지금까지 봉사만 하고 사신다 ㅠㅠ 이책은 대한민국 국민이면 꼭 읽었으면 한다. 진심으로",4,2022.05.22
5.18을 기록한 수많은 책 중 가장 섬세한 감정의 동요를 느끼게 하는 작품입니다.,4,2022.05.14
"아이 고등학교에서 필요해 구입했는데
잼있네요~~",4,2022.05.10
많은 것들을 생각하며 읽게되는 책입니다.,4,2022.04.24
10쪽을 넘기기 전부터 울음이 멈추지 않았다. 이제야 읽게 되었지만 모든 사람이 읽어야 한다,4,2022.04.21
이책은 꼭 잃어야해요..모두모두 읽기 부탁드립니다,4,2022.04.20
"주제가 무거울까 싶어 쉽게 구입하지 못했는데, 작별하지 않는다를 읽고, 이 책도 바로 구매했습니다~

그 시절의 이야기들을 무겁게만 듣고 자란지라 아직은 손을 못대고 있어요. 조만간 꼭 읽어 보겠습니다~",4,2022.04.20
한강 작가님 작품 중에서 제일 애정합니다,4,2022.04.15
가슴아픈 역사적 사실을 마주하는 내내 슬픔.분노..감정을 쏟아낸거 같아요,4,2022.04.12
결코 잊을 수 없는 잊으면 안되는 역사입니다.,4,2022.04.10
학교 도서 추천해줘서 구매했습니다,4,2022.04.08
시대의 아픔을 다시 한번 생각해 볼 계기가 되었습니다.,4,2022.04.06
"매년 5월이 되면, 모두가 읽어야 하는 책.",4,2022.04.05
가슴아푼 역사적 사실을 대면하려고 긴호흡을 준비하고 첫장을 열었습니다...,4,2022.03.27
딸아이가 읽고싶다고 장바구니에 담아놨네요.,4,2022.03.17
소장하길 정말 잘했어요 간간히 다시보며 마음을 되새길 책입니다,4,2022.03.08
5·18 광주사태는 끝난 것이 아니다. 또 결코 잊어서도 안 된다. 정권 장악을 위해 민간인을 희생시키고 아직도 그 후유증을 앓으면서 사는 사람들이 있음을 생각하면 그 희생을 진정한 민주국가를 세우는데 사용해야 한다. 이런 책이야 말로 그런 역할을 하는 도구로 쓰이기에 부족하지 않을 것 같다.,4,2022.03.03
"알쓸범잡2에서 보고 알았어요..
잘 읽어보겠습니다..",4,2022.02.15
한강 작가님의 첫 책입니다. 너무 유명한데 이제야 접하게 되네요 잘 읽겠습니다,4,2022.02.14
재미도 있고 의미도 있고 최고의 책이에요,4,2022.02.14
기억에 남을만한 작품이었습니다,4,2022.02.12
좋은 내용 정독해요,4,2022.02.05
"기대되는 책!!
아껴 읽고있어요!!",4,2022.01.26
"항상 그 시기 언론과 인터넷에 올라와야지만 관심을 가졌던것 같습니다.
책읽고 과거를 반성하게되네요.
잊지않겠습니다.",4,2022.01.17
슬프고 가슴이 먹먹했어요..,4,2022.01.04
너무나 기대되는 책입니다,4,2022.01.01
읽는동안 너무 슬펐어요,4,2021.12.15
배송도 빠르고 안전하게 와서 좋았습니자 ㅎㅎ,4,2021.12.10
"보는 내내 먹먹함이 가슴에 계속 남아 책장 넘기가 힘들었다
역사로, 기억하고 담아둬야할 이야기..",4,2021.11.24
"당신은 견디고 있었다.
그런데 사람들은 견디는 것을 가장 잘한다고 한다.

00만 빼고 ~~는 잘했단다.
견디는 것을 잘하니 이번에도 견디라는 것이겠지.
견디고 있는 분들에게 평안있으시기를...",4,2021.11.20
"과거의 참혹했던 사실을 잊지 않아야, 똑같은 비극이 반복되는 것을 막을 수 있다.",4,2021.11.19
좋은 내용으로 구성되어있습니다,2,2021.11.17
영화를 글로 읽은거 같은 기분이였어요 그 시절이 얼마나 심각했는지 다시 한 번 깨닫게 되네요,4,2021.11.15
학교에서 수행평가로 읽는데 잘읽힌다네요,4,2021.10.31
읽는 내내 참혹했던 그 시절이 느껴져서 읽기가 힘들었습니다. 마주하고 싶지 않은 그러나 알아야하는 우리 역사. 인간의 잔인함.. 내가 그때 거기 있었다면..,4,2021.10.18
읽다 보면 중간에 멈추기가 힘들어요.,4,2021.10.17
잘 읽히고 좋습니다,4,2021.10.12
너무 생생해서 더 슬펐어요.,4,2021.10.03
5.18 민주화 운동의 아픔을 소설화,3,2021.10.02
잘 읽겠습니다 감사합니다,4,2021.09.30
학교 수업에서 한강 작가님의 채식주의자를 읽고 작가님의 다른 작품에도 관심을 가지기 시작했습니다. 소년이 온다 역시 많은 생각을 하게 해주는 작품이네요. 채식주의자도 그랬듯이 소년이 온다 역시 폭력 속에서 고통받는 사람들의 이야기를 한강스럽게 풀어낸 것 같습니다. 소재부터 그것을 풀어나가는 것까지 역시 한강 작가님입니다. 이번 신간 작별하지 않는다도 매우 기대중입니다.,4,2021.09.06
단순 사건 나열보다 인물들의 삶을 더 가까이에서 들여다보는 것이 더욱 깊은 울림을 주는 것 같습니다. 소설의 힘을 알 수 있었습니다.,4,2021.08.30
이 나라에서 살면서 꼭 기억해야 하는 일들이 있는데 아마 이 책의 내용이 그 일들 중 하나가 아닐까 싶습니다. 잊고 살아서는 안 되는 것들을 위해 오늘도 이 책을 읽고 다시 한번 제가 없었던 세상에서 제가 살아갈 세상을 위해 싸워준 많은 분들을 위해 감사함을 느낍니다..,4,2021.08.17
"이 역사적인 기록을 어찌 읽지 않고서
시대를 산다 할 수 있으랴.
제대로 살기 위해...",4,2021.08.15
"우연히 알게된 책이여서 궁금해서 구입했는데
꼭 읽어야하는 책인거 같아요",4,2021.08.11
소년이 온다 잘 읽었습니다,4,2021.08.11
아직 초반부분 읽고있는데 재미있어요,4,2021.07.31
"비록 소설이지만, 현재 주어진 자유들이 매우 의미있음을 깨닫게 해주는 시간이었다.",4,2021.07.20
마음이 찡해집니다..,4,2021.07.19
읽으려고 삿지만 쉽게 읽을수 없는 책 하지만 모두가 읽어야하는책,4,2021.07.18
꼭 읽어봐야 할 책. 묘사가 너무 잘 되어 있어 생생하고 내가 그자리에 있었다면 나는 무엇을 했을까 생각하게 만들어주는 책입니다. 도서관에서 빌려서라도 한 번쯤은 읽어보시길.,4,2021.07.16
잘읽힙니다. 먹먹하네요,4,2021.07.11
"읽을수록 답답해지는 가슴과 비참한 기분에
책장을 넘기기 힘들던 책이다.
머릿속으로 그려보는 상상보다 참혹했을
현실에 불편함과 슬픔을 느끼는 만큼
안도감이 마음에 자리 잡았다.
그 시간 속에 내가 있었다면 나는 어땠을까",4,2021.06.26
하드커버인 줄 알고 주문했는데 그건 아니었네요 아프고 참혹합니다 하지만 알아야 하니까요,4,2021.06.26
"읽는 내내 먹먹하고 결국에는 눈물이 흐르는 작품
동시대를 살고 아파하였기에 더 마음에 와 닿았습니다
간결하지만 그 상황을 잘 표현한 이 작품을 나이어린 친구들이 꼭 한번은 읽어봤으면 합니다",4,2021.06.23
한강 작가님 글은 항상 감사하며 보고있습니다이책또한 많은 생각을 하게해주는 책이라 좋았습니다,4,2021.06.12
오랜만에 읽고싶은 책이 생겨서 구매햇어요 다읽으면 마음아플것같지만.. 잘읽어보겟습니다 ~,4,2021.06.01
광주민주화 운동을 무겁지 않게 생각했던 어른이 였는데 다시한번 찾아보게 되었습니다,4,2021.05.28
눈물이 많이 흐를것으로 예상됩니다.,4,2021.05.24
"5.18 광주민주화운동을 역사책으로만 배웠는데.. 한강의 책으로 접하고나니 더 와닫고 마음이 너무 무겁네요
슬픈 역사지만..또한 절대 잊지말아야 할 과거란 생각이 들어요",4,2021.05.19
"이 책의 주인공 동호와 그날의 시민군들은 총을 받기만 했을 뿐 쏘지는 못했다. 패배할 것을 알면서 왜 남았냐는 질문에, 살아남은 자들은 모두 비슷하게 대답했다고 한다.

“모르겠습니다. 그냥 그래야 할 것 같았습니다.”

양심이었다. 인간만이 가지고 있는 양심 말이다. 학살 주범임을 모두 아는데, 그 군인대통령이었던 자는 50만원 밖에 없다 하며 반성도 없고 속죄도 없다. 알츠하이머 병에 걸렸다는 자가 골프 치고 위세부리며 다닌다. 인간이 아니다.

부디 5·18 진상규명이 가해자를 단죄시키는 첫 번 째 사례가 되어 죄 없이 죽은 영혼들을 달래고 진실이 승리하는 역사가 마련되길, 오늘 5월 18일 바로 그날 간절한 마음으로 소망해 본다.

가해자와 피해자, 사회공동체가 이제는 반목과 갈등, 폄훼와 왜곡을 극복하고 아픈 역사를 깨끗이 치유하는 대화합의 계기를 만들어야 한다.

작가의 마지막 각성이 크게 다가온다.
""그들이 희생자라고 생각했던 것은 내 오해였다. 그들은 희생자가 되기를 원하지 않았기 때문에 거기 남았다.(213쪽)""

이제는 무고한 영혼들을 빛이 비치는 따듯한 곳으로, 꽃향기 가득한 곳으로 보내줘야 하지 않겠나.
인간이라면 해야 할 마땅한 도리가 아닌가!

""그 순간을 짓부수며 학살이 온다, 고문이 온다, 강제 진압이 온다, 밀어 붙인다, 짓이긴다, 쓸어버린다. 하지만 지금, 눈을 뜨고 있는 한, 응시하고 있는 한 끝끝내 우리는…….
이제 당신이 나를 이끌고 가기를 바랍니다. 당신이 나를 밝은 쪽으로, 빛이 비치는 쪽으로, 꽃이 핀 쪽으로 끌고 가기를 바랍니다.""
(213쪽)",4,2021.05.18
도서관에서 빌려 본 후 다시 읽고싶고 아이에게도 추천하고자 구입합니다.,4,2021.04.14
많은 생각을 하게 하는 책,4,2021.04.14
이제야 읽어봤어요 진작 봤어야했는데,4,2021.04.13
고1아들이 잘읽고있어요,4,2021.04.08
아들이 읽고 싶어해서 구입했어요.,4,2021.03.28
읽으면서도 너무 가슴아프네요,4,2021.03.25
마음 아파서...,4,2021.03.25
눈물이 주룩주룩,4,2021.03.12
너무 좋네요,4,2021.03.03
한 단어 한 문장이 가슴에 박혀서 그 당시에 느꼈던 감정을 같이 공유하는 느낌,4,2021.02.28
술술 읽었어요. 누구나 한 번은 읽었으면 하는 이야기. 그래서 친구에게 선물합니다.,4,2021.02.26
내가 단편적으로만 알았던 역사,4,2021.02.15
학교 필독서로구매했습니다,4,2021.02.07
